Type,SpecifiedButton,Pressed,TimePressed
Key,BTN_SOUTH,1,10:18:24.349291
Absolute,JOYSTICK_LEFT,RIGHT,10:18:24.373255
Key,BTN_SOUTH,0,10:18:24.469243
Absolute,JOYSTICK_LEFT,NEUTRAL,10:18:24.813265
Key,BTN_EAST,1,10:18:25.073092
Key,BTN_SOUTH,1,10:18:25.137183
Key,BTN_EAST,0,10:18:25.145263
Key,BTN_SOUTH,0,10:18:25.273281
Key,BTN_TL,1,10:18:25.753242
Absolute,JOYSTICK_RIGHT,DOWN,10:18:25.821199
Key,BTN_TL,0,10:18:26.145317
Absolute,JOYSTICK_LEFT,LEFT,10:18:26.177262
Absolute,TRIGGER_RIGHT,PUSHED,10:18:26.233272
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:18:26.233272
Absolute,TRIGGER_LEFT,PUSHED,10:18:26.237150
Absolute,TRIGGER_RIGHT,NEUTRAL,10:18:26.377170
Absolute,TRIGGER_LEFT,NEUTRAL,10:18:26.377512
Absolute,JOYSTICK_RIGHT,DOWN_LEFT,10:18:26.657323
Absolute,JOYSTICK_RIGHT,LEFT,10:18:26.737099
Absolute,JOYSTICK_RIGHT,UP_LEFT,10:18:26.821265
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:18:26.861284
Absolute,TRIGGER_RIGHT,PUSHED,10:18:26.943187
Absolute,TRIGGER_RIGHT,NEUTRAL,10:18:27.233278
Key,BTN_TL,1,10:18:27.697271
Key,BTN_TR,1,10:18:27.709197
Absolute,JOYSTICK_RIGHT,UP_LEFT,10:18:27.710222
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:18:27.805135
Key,BTN_TR,0,10:18:28.009294
Absolute,TRIGGER_RIGHT,PUSHED,10:18:28.045246
Absolute,JOYSTICK_LEFT,UP_LEFT,10:18:28.069292
Key,BTN_TL,0,10:18:28.089260
Key,BTN_WEST,1,10:18:29.797283
Key,BTN_TR,1,10:18:29.853277
Absolute,JOYSTICK_LEFT,NEUTRAL,10:18:29.897284
Key,BTN_WEST,0,10:18:29.906145
Key,BTN_TL,1,10:18:30.209276
Absolute,JOYSTICK_LEFT,LEFT,10:18:30.225279
Key,BTN_TL,0,10:18:30.309268
Key,BTN_TR,0,10:18:30.377269
Absolute,JOYSTICK_LEFT,UP_LEFT,10:18:30.949255
Absolute,JOYSTICK_LEFT,LEFT,10:18:31.649267
Key,BTN_TL,1,10:18:32.721274
Key,BTN_SOUTH,1,10:18:32.725273
Key,BTN_TL,0,10:18:32.809270
Key,BTN_SOUTH,0,10:18:32.829345
Absolute,TRIGGER_RIGHT,NEUTRAL,10:18:33.409852
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:18:33.621284
Absolute,TRIGGER_RIGHT,PUSHED,10:18:33.797157
Absolute,JOYSTICK_LEFT,LEFT,10:18:34.077295
Absolute,JOYSTICK_RIGHT,RIGHT,10:18:34.137295
Absolute,TRIGGER_LEFT,PUSHED,10:18:34.229273
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:18:34.281281
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:18:35.421298
Absolute,JOYSTICK_LEFT,DOWN,10:18:35.685264
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:18:35.865274
Absolute,JOYSTICK_LEFT,LEFT,10:18:36.001269
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:18:36.153286
Absolute,JOYSTICK_LEFT,DOWN,10:18:36.221275
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:18:36.441273
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:18:36.741276
Absolute,JOYSTICK_LEFT,LEFT,10:18:36.793288
Absolute,JOYSTICK_LEFT,UP_LEFT,10:18:36.925278
Absolute,JOYSTICK_LEFT,UP,10:18:37.005349
Key,BTN_EAST,1,10:18:37.089295
Absolute,TRIGGER_LEFT,NEUTRAL,10:18:37.165287
Key,BTN_EAST,0,10:18:37.225277
Absolute,JOYSTICK_LEFT,UP_LEFT,10:18:37.253442
Key,BTN_TL,1,10:18:37.337188
Absolute,JOYSTICK_LEFT,LEFT,10:18:37.409293
Key,BTN_TL,0,10:18:37.413376
Absolute,TRIGGER_LEFT,PUSHED,10:18:38.061279
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:18:38.113284
Absolute,JOYSTICK_LEFT,DOWN,10:18:38.257280
Absolute,JOYSTICK_RIGHT,RIGHT,10:18:38.473297
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:18:38.484499
Absolute,JOYSTICK_LEFT,LEFT,10:18:38.561286
Key,BTN_TR,1,10:18:38.577286
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:18:38.613339
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:18:38.989278
Absolute,JOYSTICK_LEFT,DOWN,10:18:39.089270
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:18:39.321288
Absolute,JOYSTICK_LEFT,RIGHT,10:18:39.533280
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:18:40.189285
Absolute,JOYSTICK_LEFT,UP,10:18:40.365342
Absolute,JOYSTICK_LEFT,UP_LEFT,10:18:40.529279
Key,BTN_EAST,1,10:18:40.825263
Key,BTN_EAST,0,10:18:40.973284
Absolute,TRIGGER_LEFT,NEUTRAL,10:18:40.978289
Absolute,JOYSTICK_LEFT,LEFT,10:18:40.985294
Key,BTN_TR,0,10:18:40.989291
Absolute,JOYSTICK_LEFT,NEUTRAL,10:18:41.005311
Absolute,JOYSTICK_LEFT,LEFT,10:18:41.261282
Absolute,TRIGGER_LEFT,PUSHED,10:18:41.565287
Absolute,TRIGGER_LEFT,NEUTRAL,10:18:42.117295
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:18:42.317293
Absolute,JOYSTICK_LEFT,LEFT,10:18:42.557287
Absolute,JOYSTICK_RIGHT,DOWN_RIGHT,10:18:42.581278
Absolute,TRIGGER_LEFT,PUSHED,10:18:42.593310
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:18:42.677284
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:18:42.745285
Absolute,JOYSTICK_LEFT,DOWN,10:18:42.977295
Absolute,TRIGGER_LEFT,NEUTRAL,10:18:43.697298
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:18:44.309284
Absolute,JOYSTICK_LEFT,RIGHT,10:18:44.609292
Absolute,TRIGGER_LEFT,PUSHED,10:18:44.789298
Absolute,TRIGGER_LEFT,NEUTRAL,10:18:45.005285
Absolute,JOYSTICK_RIGHT,RIGHT,10:18:45.593292
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:18:45.616949
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:18:45.721354
Absolute,JOYSTICK_LEFT,DOWN,10:18:46.289306
Absolute,TRIGGER_LEFT,PUSHED,10:18:46.381356
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:18:46.397310
Absolute,JOYSTICK_LEFT,LEFT,10:18:46.445302
Absolute,JOYSTICK_LEFT,UP_LEFT,10:18:46.821305
Absolute,JOYSTICK_LEFT,UP,10:18:47.054770
Absolute,JOYSTICK_LEFT,UP_LEFT,10:18:47.961287
Absolute,JOYSTICK_LEFT,LEFT,10:18:48.053297
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:18:48.525291
Absolute,JOYSTICK_LEFT,DOWN,10:18:48.641305
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:18:49.429305
Absolute,JOYSTICK_LEFT,LEFT,10:18:49.625321
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:18:49.881300
Absolute,JOYSTICK_LEFT,DOWN,10:18:49.941314
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:18:50.421204
Absolute,JOYSTICK_LEFT,LEFT,10:18:50.477297
Key,BTN_EAST,1,10:18:50.681313
Absolute,TRIGGER_LEFT,NEUTRAL,10:18:50.773298
Key,BTN_EAST,0,10:18:50.821173
Key,BTN_TL,1,10:18:50.886354
Key,BTN_TL,0,10:18:50.957149
Absolute,JOYSTICK_LEFT,UP_LEFT,10:18:51.001101
Absolute,TRIGGER_LEFT,PUSHED,10:18:51.089339
Absolute,JOYSTICK_LEFT,LEFT,10:18:51.421291
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:18:51.485319
Absolute,JOYSTICK_LEFT,DOWN,10:18:51.549296
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:18:51.793297
Absolute,TRIGGER_LEFT,NEUTRAL,10:18:52.461305
Key,BTN_TL,1,10:18:52.729320
Absolute,JOYSTICK_LEFT,DOWN,10:18:52.769321
Key,BTN_TL,0,10:18:52.805298
Absolute,TRIGGER_LEFT,PUSHED,10:18:52.917313
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:18:53.041201
Absolute,JOYSTICK_LEFT,RIGHT,10:18:53.137302
Key,BTN_EAST,1,10:18:53.437270
Absolute,TRIGGER_LEFT,NEUTRAL,10:18:53.513299
Key,BTN_EAST,0,10:18:53.597308
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:18:53.629318
Key,BTN_TL,1,10:18:53.649310
Key,BTN_TL,0,10:18:53.705344
Absolute,JOYSTICK_LEFT,DOWN,10:18:53.713384
Absolute,TRIGGER_LEFT,PUSHED,10:18:53.829349
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:18:54.009210
Absolute,JOYSTICK_LEFT,RIGHT,10:18:54.217314
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:18:54.773300
Absolute,JOYSTICK_LEFT,DOWN,10:18:55.041151
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:18:55.177290
Absolute,JOYSTICK_LEFT,LEFT,10:18:55.289351
Absolute,TRIGGER_LEFT,NEUTRAL,10:18:55.461306
Absolute,TRIGGER_RIGHT,NEUTRAL,10:18:55.653316
Absolute,TRIGGER_RIGHT,PUSHED,10:18:56.237349
Key,BTN_SOUTH,1,10:18:57.790400
Key,BTN_SOUTH,0,10:18:58.257359
Absolute,JOYSTICK_LEFT,NEUTRAL,10:18:58.961320
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:18:59.633310
Key,BTN_SOUTH,1,10:18:59.637309
Key,BTN_SOUTH,0,10:18:59.781317
Absolute,JOYSTICK_LEFT,LEFT,10:18:59.997308
Key,BTN_TL,1,10:19:00.357336
Key,BTN_TL,0,10:19:00.457313
Absolute,TRIGGER_LEFT,PUSHED,10:19:00.597389
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:19:00.801328
Absolute,JOYSTICK_LEFT,DOWN,10:19:00.890359
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:19:01.241324
Absolute,JOYSTICK_LEFT,LEFT,10:19:01.281311
Absolute,JOYSTICK_LEFT,UP_LEFT,10:19:01.465192
Absolute,JOYSTICK_LEFT,LEFT,10:19:01.678704
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:19:01.773314
Absolute,JOYSTICK_LEFT,DOWN,10:19:01.821329
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:19:02.173317
Absolute,TRIGGER_LEFT,NEUTRAL,10:19:02.265365
Absolute,JOYSTICK_LEFT,DOWN,10:19:02.277311
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:19:02.877402
Absolute,JOYSTICK_LEFT,RIGHT,10:19:03.069310
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:19:03.313311
Absolute,TRIGGER_LEFT,PUSHED,10:19:03.349319
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:19:03.645171
Absolute,JOYSTICK_LEFT,DOWN,10:19:03.749335
Absolute,TRIGGER_LEFT,NEUTRAL,10:19:03.805313
Key,BTN_SOUTH,1,10:19:03.949198
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:19:03.973314
Key,BTN_SOUTH,0,10:19:04.093335
Absolute,JOYSTICK_LEFT,NEUTRAL,10:19:04.365362
Absolute,JOYSTICK_LEFT,LEFT,10:19:04.561331
Absolute,TRIGGER_RIGHT,NEUTRAL,10:19:04.661315
Absolute,JOYSTICK_LEFT,UP_LEFT,10:19:05.457411
Absolute,JOYSTICK_RIGHT,DOWN,10:19:05.461326
Absolute,JOYSTICK_RIGHT,DOWN_RIGHT,10:19:05.529342
Absolute,JOYSTICK_RIGHT,RIGHT,10:19:05.545205
Absolute,JOYSTICK_RIGHT,UP_RIGHT,10:19:05.625331
Absolute,JOYSTICK_RIGHT,UP,10:19:05.657328
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:19:05.709347
Key,BTN_SOUTH,1,10:19:05.901247
Absolute,JOYSTICK_LEFT,LEFT,10:19:05.957317
Key,BTN_SOUTH,0,10:19:06.009329
Absolute,JOYSTICK_LEFT,NEUTRAL,10:19:06.777320
Absolute,JOYSTICK_LEFT,RIGHT,10:19:07.245152
Key,BTN_SOUTH,1,10:19:07.257339
Key,BTN_SOUTH,0,10:19:07.337329
Absolute,JOYSTICK_LEFT,NEUTRAL,10:19:07.457320
Absolute,TRIGGER_RIGHT,PUSHED,10:19:07.617334
Absolute,JOYSTICK_LEFT,LEFT,10:19:07.653325
Absolute,TRIGGER_RIGHT,NEUTRAL,10:19:07.897332
Key,BTN_TL,1,10:19:08.089361
Key,BTN_SOUTH,1,10:19:08.101320
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:19:08.161334
Key,BTN_SOUTH,0,10:19:08.190348
Key,BTN_TL,0,10:19:08.383218
Absolute,JOYSTICK_LEFT,DOWN,10:19:08.859302
Absolute,JOYSTICK_RIGHT,DOWN,10:19:09.217356
Absolute,JOYSTICK_RIGHT,DOWN_LEFT,10:19:09.289373
Absolute,JOYSTICK_RIGHT,LEFT,10:19:09.313325
Absolute,JOYSTICK_RIGHT,UP_LEFT,10:19:09.405394
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:19:09.421322
Key,BTN_NORTH,1,10:19:09.653353
Key,BTN_NORTH,0,10:19:09.761333
Absolute,TRIGGER_RIGHT,PUSHED,10:19:09.985356
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:19:10.001349
Absolute,JOYSTICK_LEFT,LEFT,10:19:10.205341
Key,BTN_TL,1,10:19:10.228895
Key,BTN_TL,0,10:19:10.329331
Absolute,TRIGGER_RIGHT,NEUTRAL,10:19:10.597207
Key,BTN_TR,1,10:19:11.081251
Key,BTN_TR,0,10:19:11.225365
Key,BTN_TR,1,10:19:11.253322
Key,BTN_TR,0,10:19:11.377327
Absolute,TRIGGER_RIGHT,PUSHED,10:19:11.433325
Absolute,JOYSTICK_LEFT,UP_LEFT,10:19:11.865339
Absolute,JOYSTICK_LEFT,LEFT,10:19:11.985325
Absolute,JOYSTICK_LEFT,UP_LEFT,10:19:12.813213
Absolute,JOYSTICK_LEFT,UP,10:19:12.877340
Absolute,TRIGGER_LEFT,PUSHED,10:19:12.957326
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:19:13.177334
Absolute,JOYSTICK_RIGHT,UP_RIGHT,10:19:13.189338
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:19:13.241336
Absolute,JOYSTICK_LEFT,DOWN,10:19:13.278458
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:19:13.321339
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:19:13.977339
Absolute,JOYSTICK_LEFT,DOWN,10:19:14.098376
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:19:14.297335
Absolute,JOYSTICK_LEFT,DOWN,10:19:14.305329
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:19:14.481316
Absolute,JOYSTICK_LEFT,LEFT,10:19:14.550875
Absolute,JOYSTICK_LEFT,DOWN,10:19:14.789371
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:19:14.949333
Absolute,JOYSTICK_RIGHT,RIGHT,10:19:14.985334
Absolute,JOYSTICK_LEFT,NEUTRAL,10:19:15.002369
Absolute,JOYSTICK_LEFT,UP,10:19:15.033083
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:19:15.090198
Absolute,TRIGGER_LEFT,NEUTRAL,10:19:15.565333
Absolute,JOYSTICK_LEFT,UP_LEFT,10:19:15.577339
Key,BTN_SOUTH,1,10:19:15.597333
Absolute,JOYSTICK_LEFT,LEFT,10:19:15.653369
Key,BTN_SOUTH,0,10:19:15.737392
Absolute,JOYSTICK_LEFT,UP_LEFT,10:19:16.081346
Absolute,TRIGGER_RIGHT,NEUTRAL,10:19:16.141334
Absolute,JOYSTICK_LEFT,UP,10:19:16.173338
Key,BTN_SOUTH,1,10:19:16.518376
Key,BTN_SOUTH,0,10:19:16.641373
Absolute,TRIGGER_RIGHT,PUSHED,10:19:16.861334
Absolute,JOYSTICK_RIGHT,RIGHT,10:19:17.369346
Absolute,JOYSTICK_LEFT,UP_LEFT,10:19:17.417349
Absolute,TRIGGER_LEFT,PUSHED,10:19:17.441341
Key,BTN_TR,1,10:19:17.481345
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:19:17.501332
Absolute,TRIGGER_LEFT,NEUTRAL,10:19:17.865375
Absolute,JOYSTICK_LEFT,LEFT,10:19:18.209333
Absolute,TRIGGER_LEFT,PUSHED,10:19:18.269339
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:19:18.306379
Absolute,JOYSTICK_LEFT,LEFT,10:19:18.433345
Absolute,JOYSTICK_LEFT,UP_LEFT,10:19:18.533342
Absolute,JOYSTICK_LEFT,LEFT,10:19:18.929233
Absolute,JOYSTICK_LEFT,UP_LEFT,10:19:19.153422
Absolute,JOYSTICK_LEFT,UP,10:19:19.201339
Absolute,JOYSTICK_RIGHT,UP_RIGHT,10:19:19.389368
Absolute,JOYSTICK_LEFT,UP_LEFT,10:19:19.437353
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:19:19.529338
Absolute,JOYSTICK_LEFT,LEFT,10:19:19.797341
Key,BTN_TR,0,10:19:19.829355
Absolute,TRIGGER_LEFT,NEUTRAL,10:19:19.844376
Key,BTN_SOUTH,1,10:19:20.053385
Key,BTN_SOUTH,0,10:19:20.181338
Absolute,TRIGGER_RIGHT,NEUTRAL,10:19:20.521345
Key,BTN_SOUTH,1,10:19:21.293353
Key,BTN_SOUTH,0,10:19:21.393348
Absolute,JOYSTICK_LEFT,NEUTRAL,10:19:21.721357
Key,BTN_EAST,1,10:19:21.874410
Key,BTN_SOUTH,1,10:19:21.929357
Key,BTN_EAST,0,10:19:21.937336
Key,BTN_SOUTH,0,10:19:22.041366
Key,BTN_SOUTH,1,10:19:22.309293
Key,BTN_TL,1,10:19:22.318346
Absolute,JOYSTICK_LEFT,DOWN,10:19:22.357224
Key,BTN_SOUTH,0,10:19:22.389351
Key,BTN_TL,0,10:19:22.417345
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:19:22.493347
Absolute,JOYSTICK_LEFT,NEUTRAL,10:19:22.589371
Absolute,JOYSTICK_LEFT,DOWN,10:19:23.117330
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:19:23.289344
Absolute,JOYSTICK_LEFT,DOWN,10:19:23.389360
Absolute,JOYSTICK_RIGHT,DOWN,10:19:23.493342
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:19:23.525344
Absolute,JOYSTICK_RIGHT,DOWN_LEFT,10:19:23.573366
Absolute,JOYSTICK_RIGHT,LEFT,10:19:23.605363
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:19:23.741409
Absolute,TRIGGER_RIGHT,PUSHED,10:19:23.906287
Key,BTN_TL,1,10:19:24.009394
Key,BTN_TL,0,10:19:24.117341
Absolute,JOYSTICK_LEFT,LEFT,10:19:24.617352
Key,BTN_NORTH,1,10:19:24.881400
Key,BTN_NORTH,0,10:19:25.001389
Key,BTN_EAST,1,10:19:25.662364
Key,BTN_EAST,0,10:19:25.721290
Key,BTN_SOUTH,1,10:19:25.725351
Key,BTN_SOUTH,0,10:19:25.857267
Absolute,TRIGGER_RIGHT,NEUTRAL,10:19:28.781371
Key,BTN_EAST,1,10:19:28.953260
Absolute,JOYSTICK_LEFT,UP_LEFT,10:19:29.009628
Absolute,JOYSTICK_LEFT,UP,10:19:29.045354
Key,BTN_EAST,0,10:19:29.141403
Absolute,JOYSTICK_LEFT,UP_LEFT,10:19:29.924921
Absolute,TRIGGER_RIGHT,PUSHED,10:19:29.977354
Absolute,JOYSTICK_LEFT,LEFT,10:19:30.021380
Key,BTN_EAST,1,10:19:30.349358
Absolute,JOYSTICK_LEFT,UP_LEFT,10:19:30.433354
Key,BTN_EAST,0,10:19:30.537339
Absolute,JOYSTICK_LEFT,LEFT,10:19:30.717356
Absolute,TRIGGER_RIGHT,NEUTRAL,10:19:31.733362
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:19:32.049357
Key,BTN_SOUTH,1,10:19:32.057363
Absolute,TRIGGER_LEFT,PUSHED,10:19:32.061357
Absolute,JOYSTICK_LEFT,DOWN,10:19:32.105359
Key,BTN_SOUTH,0,10:19:32.141372
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:19:32.217348
Absolute,JOYSTICK_LEFT,NEUTRAL,10:19:32.917370
Absolute,JOYSTICK_LEFT,LEFT,10:19:33.009252
Absolute,JOYSTICK_LEFT,UP_LEFT,10:19:33.389369
Absolute,JOYSTICK_LEFT,UP,10:19:33.425369
Absolute,TRIGGER_RIGHT,PUSHED,10:19:33.489430
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:19:33.681263
Absolute,JOYSTICK_LEFT,RIGHT,10:19:33.765384
Absolute,TRIGGER_LEFT,NEUTRAL,10:19:33.934301
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:19:34.065371
Absolute,JOYSTICK_LEFT,UP,10:19:34.117345
Absolute,JOYSTICK_RIGHT,DOWN_RIGHT,10:19:34.137343
Absolute,TRIGGER_LEFT,PUSHED,10:19:34.153372
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:19:34.237253
Absolute,TRIGGER_LEFT,NEUTRAL,10:19:34.401362
Absolute,JOYSTICK_RIGHT,RIGHT,10:19:36.445373
Key,BTN_TR,1,10:19:36.469362
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:19:36.541416
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:19:36.926344
Key,BTN_TR,0,10:19:38.117713
Absolute,TRIGGER_RIGHT,NEUTRAL,10:19:39.013395
Absolute,JOYSTICK_RIGHT,DOWN_RIGHT,10:19:39.117406
Absolute,JOYSTICK_LEFT,NEUTRAL,10:19:39.166428
Absolute,JOYSTICK_RIGHT,DOWN,10:19:39.633480
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:19:39.673396
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:19:39.693394
Absolute,TRIGGER_LEFT,PUSHED,10:19:40.129392
Absolute,JOYSTICK_LEFT,LEFT,10:19:40.221363
Absolute,TRIGGER_RIGHT,PUSHED,10:19:40.302408
Absolute,JOYSTICK_LEFT,UP_LEFT,10:19:40.597449
Absolute,JOYSTICK_LEFT,UP,10:19:40.633396
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:19:40.961373
Absolute,JOYSTICK_LEFT,RIGHT,10:19:41.109383
Absolute,TRIGGER_LEFT,NEUTRAL,10:19:41.445368
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:19:41.586498
Absolute,JOYSTICK_LEFT,RIGHT,10:19:42.293421
Key,BTN_EAST,1,10:19:43.797390
Key,BTN_EAST,0,10:19:43.925374
Absolute,TRIGGER_LEFT,PUSHED,10:19:44.061379
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:19:44.117373
Key,BTN_TR,1,10:19:44.121379
Absolute,JOYSTICK_LEFT,UP,10:19:44.533400
Key,BTN_TR,0,10:19:44.766572
Absolute,JOYSTICK_LEFT,UP_LEFT,10:19:44.897385
Absolute,JOYSTICK_LEFT,LEFT,10:19:44.933388
Absolute,TRIGGER_LEFT,NEUTRAL,10:19:44.981378
Absolute,TRIGGER_RIGHT,NEUTRAL,10:19:45.017382
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:19:45.025518
Key,BTN_SOUTH,1,10:19:45.169395
Absolute,JOYSTICK_LEFT,LEFT,10:19:45.277334
Key,BTN_SOUTH,0,10:19:45.281344
Absolute,TRIGGER_RIGHT,PUSHED,10:19:45.585391
Absolute,TRIGGER_LEFT,PUSHED,10:19:46.109400
Absolute,TRIGGER_LEFT,NEUTRAL,10:19:46.437246
Key,BTN_SOUTH,1,10:19:46.685386
Key,BTN_SOUTH,0,10:19:46.813380
Absolute,JOYSTICK_LEFT,NEUTRAL,10:19:47.217377
Absolute,JOYSTICK_LEFT,LEFT,10:19:47.561375
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:19:47.605392
Absolute,TRIGGER_RIGHT,NEUTRAL,10:19:47.633379
Absolute,JOYSTICK_LEFT,DOWN,10:19:47.641387
Key,BTN_TL,1,10:19:47.781394
Key,BTN_SOUTH,1,10:19:47.789524
Key,BTN_TL,0,10:19:47.885426
Key,BTN_SOUTH,0,10:19:47.905400
Absolute,JOYSTICK_LEFT,NEUTRAL,10:19:48.145396
Absolute,TRIGGER_RIGHT,PUSHED,10:19:48.285379
Absolute,JOYSTICK_LEFT,LEFT,10:19:48.349379
Absolute,TRIGGER_RIGHT,NEUTRAL,10:19:48.529394
Key,BTN_NORTH,1,10:19:48.781404
Absolute,JOYSTICK_LEFT,UP_LEFT,10:19:48.837273
Key,BTN_NORTH,0,10:19:48.926573
Absolute,TRIGGER_RIGHT,PUSHED,10:19:49.105384
Absolute,JOYSTICK_LEFT,LEFT,10:19:49.361473
Absolute,JOYSTICK_RIGHT,LEFT,10:19:50.053381
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:19:51.101399
Absolute,JOYSTICK_RIGHT,LEFT,10:19:51.593386
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:19:52.865403
Absolute,JOYSTICK_RIGHT,LEFT,10:19:53.437389
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:19:54.629412
Key,BTN_EAST,1,10:19:55.317336
Absolute,TRIGGER_RIGHT,NEUTRAL,10:19:55.369393
Key,BTN_SOUTH,1,10:19:55.377394
Key,BTN_EAST,0,10:19:55.381411
Absolute,JOYSTICK_LEFT,NEUTRAL,10:19:55.433404
Key,BTN_SOUTH,0,10:19:55.501373
Key,BTN_TL,1,10:19:55.765302
Absolute,JOYSTICK_RIGHT,DOWN_RIGHT,10:19:55.773214
Absolute,JOYSTICK_RIGHT,RIGHT,10:19:55.941424
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:19:56.297383
Key,BTN_TL,0,10:19:56.301390
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:19:56.341406
Absolute,TRIGGER_LEFT,PUSHED,10:19:56.437273
Absolute,JOYSTICK_LEFT,RIGHT,10:19:56.574644
Absolute,TRIGGER_LEFT,NEUTRAL,10:19:56.637262
Absolute,JOYSTICK_RIGHT,RIGHT,10:19:56.861394
Absolute,JOYSTICK_LEFT,NEUTRAL,10:19:57.113423
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:19:57.133399
Absolute,TRIGGER_LEFT,PUSHED,10:19:57.157403
Absolute,JOYSTICK_LEFT,LEFT,10:19:57.173404
Absolute,TRIGGER_RIGHT,PUSHED,10:19:57.221389
Absolute,TRIGGER_RIGHT,NEUTRAL,10:19:57.429395
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:19:57.501410
Absolute,TRIGGER_LEFT,NEUTRAL,10:19:57.513399
Absolute,JOYSTICK_LEFT,DOWN,10:19:57.609413
Absolute,JOYSTICK_LEFT,NEUTRAL,10:19:57.653583
Absolute,JOYSTICK_LEFT,RIGHT,10:19:57.713396
